test_id,student_id,day_index,timestamp,question_id,subject,topic,difficulty,question_elo,question_elo_category,centrality,question_tags,graph_mode,remediation_for_question_id,remediation_step,graph_edge_kind,graph_edge_weight,recommendation_reason,R_before,rating_level_before,v_before,n_before,sigma2_before,k_before,m_before,W_before,Qans_before_count,Qsrv_before_count,pi_rem_before,pred_prob,response_quality,correct,response_time_sec,Ki,phi,Ei,delta_Rraw,v_after,rating_level_after,R_after,sigma2_after,k_after,m_after,W_after,Qans_after_count,Qsrv_after_count,pi_rem_after,rating_change,difficulty_numeric,difficulty_mapped,persona,marks
s28_t8,28,1,1702800307,dsa-q20,programming-dsa,dsa-complexity,hard,2460,high,0.0,time-complexity|space-complexity|big-o-notation,standard,0,0,none,0.0,practice_test,1691.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.0118124337324056,0.0,1,58.651555095410366,32,1.0,0.0118124337324056,32,0,advanced,1723,0.0,0,0,0.0,0,0,0.0,32,hard,hard,High Achiever,10
s28_t8,28,1,1702800308,dsa-q19,programming-dsa,dsa-complexity,medium,1210,medium,0.0,time-complexity|space-complexity|big-o-notation,standard,0,0,none,0.0,practice_test,1723.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9504081671359688,0.0,1,60.38386953504241,32,1.0,0.9504081671359688,2,0,advanced,1725,0.0,0,0,0.0,0,0,0.0,2,medium,medium,High Achiever,4
s28_t8,28,1,1702800309,dsa-q81,programming-dsa,dsa-complexity,medium,1310,high,0.0,time-complexity|space-complexity|big-o-notation,standard,0,0,none,0.0,practice_test,1725.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.915979412738272,0.0,1,32.91372292294959,32,1.0,0.915979412738272,3,0,advanced,1728,0.0,0,0,0.0,0,0,0.0,3,medium,medium,High Achiever,4
s28_t8,28,1,1702800310,dsa-q9,programming-dsa,dsa-complexity,medium,1200,medium,0.0,time-complexity|space-complexity|big-o-notation,standard,0,0,none,0.0,practice_test,1728.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9543232189603376,0.0,1,55.65031850018561,32,1.0,0.9543232189603376,1,0,advanced,1729,0.0,0,0,0.0,0,0,0.0,1,medium,medium,High Achiever,4
s28_t8,28,1,1702800311,ml-q70,machine-learning,ml-supervised,medium,1230,medium,0.0,linear-regression|logistic-regression|decision-trees|svm,standard,0,0,none,0.0,practice_test,1729.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9464688789594632,0.0,1,127.63011632026456,32,1.0,0.9464688789594632,2,0,advanced,1731,0.0,0,0,0.0,0,0,0.0,2,medium,medium,High Achiever,4
s28_t8,28,1,1702800312,la-q52,linear-algebra,la-eigenvalues,medium,1060,medium,0.0,eigenvalues|eigenvectors|diagonalization|spectral-theorem,standard,0,0,none,0.0,practice_test,1731.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9794189047534508,0.0,1,30.25647770033805,32,1.0,0.9794189047534508,1,0,advanced,1732,0.0,0,0,0.0,0,0,0.0,1,medium,medium,High Achiever,4
s28_t8,28,1,1702800313,ds-q262,artificial-intelligence,verbal-reasoning,easy,910,medium,0.0,comprehension|sentence-correction|para-jumbles,standard,0,0,none,0.0,practice_test,1732.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9912664580429064,0.0,1,101.68513003454004,32,1.0,0.9912664580429064,0,0,advanced,1732,0.0,0,0,0.0,0,0,0.0,0,easy,easy,High Achiever,2
s28_t8,28,1,1702800314,ml-q53,machine-learning,ml-supervised,easy,720,low,0.0,linear-regression|logistic-regression|decision-trees|svm,standard,0,0,none,0.0,practice_test,1732.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.99705747478091,0.0,1,78.82552741976157,32,1.0,0.99705747478091,0,0,advanced,1732,0.0,0,0,0.0,0,0,0.0,0,easy,easy,High Achiever,2
s28_t8,28,1,1702800315,ga-q14,general-aptitude,ga-logical-reasoning,easy,850,low,0.0,syllogisms|logical-deduction|critical-reasoning,standard,0,0,none,0.0,practice_test,1732.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.993801315002845,0.0,1,61.16786555170894,32,1.0,0.993801315002845,0,0,advanced,1732,0.0,0,0,0.0,0,0,0.0,0,easy,easy,High Achiever,2
s28_t8,28,1,1702800316,co-q64,calculus-optimization,co-optimization,hard,2170,high,0.0,critical-points|extrema|optimization|lagrange-multipliers|convexity|gradient-descent,standard,0,0,none,0.0,practice_test,1732.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.0743762835483438,0.0,1,108.275074194549,32,1.0,0.0743762835483438,30,0,advanced,1762,0.0,0,0,0.0,0,0,0.0,30,hard,hard,High Achiever,10
s28_t8,28,1,1702800317,ml-q74,machine-learning,ml-unsupervised,hard,2320,high,0.0,clustering|dimensionality-reduction|pca,standard,0,0,none,0.0,practice_test,1762.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.0387126779471775,0.0,0,51.04034046636775,32,1.0,0.0387126779471775,-1,0,advanced,1761,0.0,0,0,0.0,0,0,0.0,-1,hard,hard,High Achiever,10
s28_t8,28,1,1702800318,la-27,linear-algebra,la-matrices,medium,1210,medium,0.0,,standard,0,0,none,0.0,practice_test,1761.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9597595843686244,0.0,1,72.15392744701339,32,1.0,0.9597595843686244,1,0,advanced,1762,0.0,0,0,0.0,0,0,0.0,1,medium,medium,High Achiever,4
s28_t8,28,1,1702800319,ga-q8,general-aptitude,ga-logical-reasoning,medium,1290,medium,0.0,syllogisms|logical-deduction|critical-reasoning,standard,0,0,none,0.0,practice_test,1762.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.938025284074642,0.0,1,53.40334733840267,32,1.0,0.938025284074642,2,0,advanced,1764,0.0,0,0,0.0,0,0,0.0,2,medium,medium,High Achiever,4
s28_t8,28,1,1702800320,ps-q5,probability-statistics,ps-probability,easy,940,medium,0.0,probability-theory|conditional-probability|independence,standard,0,0,none,0.0,practice_test,1764.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9913655668692074,0.0,1,97.2107851492768,32,1.0,0.9913655668692074,0,0,advanced,1764,0.0,0,0,0.0,0,0,0.0,0,easy,easy,High Achiever,2
s28_t8,28,1,1702800321,co-q75,calculus-optimization,co-optimization,hard,1750,high,0.0,critical-points|extrema|optimization|lagrange-multipliers|convexity|gradient-descent,standard,0,0,none,0.0,practice_test,1764.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.5201367220358165,0.0,1,115.98418162594363,32,1.0,0.5201367220358165,15,0,advanced,1779,0.0,0,0,0.0,0,0,0.0,15,hard,hard,High Achiever,6
s28_t8,28,1,1702800322,ds-q206,probability-statistics,probability,easy,900,low,0.0,sample-spaces|events|conditional-probability|independence,standard,0,0,none,0.0,practice_test,1779.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9936940187410124,0.0,1,100.2549223893086,32,1.0,0.9936940187410124,0,0,advanced,1779,0.0,0,0,0.0,0,0,0.0,0,easy,easy,High Achiever,2
s28_t8,28,1,1702800323,ml-q118,machine-learning,ml-unsupervised,hard,1500,high,0.0,clustering|k-means|hierarchical-clustering|dimensionality-reduction|pca,standard,0,0,none,0.0,practice_test,1779.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.8328626902603795,0.0,1,75.25504644902708,32,1.0,0.8328626902603795,5,0,advanced,1784,0.0,0,0,0.0,0,0,0.0,5,hard,hard,High Achiever,6
s28_t8,28,1,1702800324,dsa-q38,programming-dsa,dsa-arrays,easy,710,low,0.0,array-operations|indexing|searching|sorting,standard,0,0,none,0.0,practice_test,1784.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9979388768470482,0.0,0,67.23427408614351,32,1.0,0.9979388768470482,-32,0,advanced,1752,0.0,0,0,0.0,0,0,0.0,-32,easy,easy,High Achiever,2
s28_t8,28,1,1702800325,ga-q21,general-aptitude,ga-verbal-reasoning,easy,750,low,0.0,reading-comprehension|vocabulary|sentence-correction|para-jumbles,standard,0,0,none,0.0,practice_test,1752.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.996883662551076,0.0,1,109.62269345822806,32,1.0,0.996883662551076,0,0,advanced,1752,0.0,0,0,0.0,0,0,0.0,0,easy,easy,High Achiever,2
s28_t8,28,1,1702800326,ml-q21,general-aptitude,unknown,medium,1310,high,0.0,,standard,0,0,none,0.0,practice_test,1752.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9271934651024006,0.0,1,117.83198516317614,32,1.0,0.9271934651024006,2,0,advanced,1754,0.0,0,0,0.0,0,0,0.0,2,medium,medium,High Achiever,4
s28_t8,28,1,1702800327,dsa-q75,programming-dsa,dsa-complexity,medium,1040,medium,0.0,time-complexity|space-complexity|big-o-notation,standard,0,0,none,0.0,practice_test,1754.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9838589113182012,0.0,1,72.13279285166115,32,1.0,0.9838589113182012,1,0,advanced,1755,0.0,0,0,0.0,0,0,0.0,1,medium,medium,High Achiever,2
s28_t8,28,1,1702800328,ps-q6,probability-statistics,ps-distributions,easy,980,medium,0.0,probability-distributions|cumulative-distribution|expected-value,standard,0,0,none,0.0,practice_test,1755.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9885840099495816,0.0,1,92.58895986964296,32,1.0,0.9885840099495816,0,0,advanced,1755,0.0,0,0,0.0,0,0,0.0,0,easy,easy,High Achiever,2
s28_t8,28,1,1702800329,dbms-q45,dbms,dbms-sql,medium,1200,medium,0.0,select|joins|group-by|aggregation,standard,0,0,none,0.0,practice_test,1755.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9606395144955484,0.0,1,48.5147949538508,32,1.0,0.9606395144955484,1,0,advanced,1756,0.0,0,0,0.0,0,0,0.0,1,medium,medium,High Achiever,4
s28_t8,28,1,1702800330,ps-q52,probability-statistics,ps-probability,medium,1060,medium,0.0,basic-probability|bayes-theorem|conditional-probability|independence|random-variables,standard,0,0,none,0.0,practice_test,1756.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9821282046277382,0.0,1,88.0136482927882,32,1.0,0.9821282046277382,1,0,advanced,1757,0.0,0,0,0.0,0,0,0.0,1,medium,medium,High Achiever,4
s28_t8,28,1,1702800331,ga-q20,general-aptitude,ga-quantitative-aptitude,medium,1170,medium,0.0,arithmetic|algebra|geometry|permutations|combinations,standard,0,0,none,0.0,practice_test,1757.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9670431384326198,0.0,1,31.58087944286225,32,1.0,0.9670431384326198,1,0,advanced,1758,0.0,0,0,0.0,0,0,0.0,1,medium,medium,High Achiever,4
s28_t8,28,1,1702800332,ps-q95,probability-statistics,ps-hypothesis,hard,1980,high,0.0,hypothesis-testing|p-value|type-I-error|type-II-error|t-test|significance-level,standard,0,0,none,0.0,practice_test,1758.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.2179019838686814,0.0,0,29.76194153719104,32,1.0,0.2179019838686814,-7,0,advanced,1751,0.0,0,0,0.0,0,0,0.0,-7,hard,hard,High Achiever,8
s28_t8,28,1,1702800333,ml-q8,machine-learning,ml-supervised,easy,770,low,0.0,linear-regression|logistic-regression|decision-trees|svm,standard,0,0,none,0.0,practice_test,1751.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9964846335306796,0.0,1,109.637544185771,32,1.0,0.9964846335306796,0,0,advanced,1751,0.0,0,0,0.0,0,0,0.0,0,easy,easy,High Achiever,2
s28_t8,28,1,1702800334,ai-q30,artificial-intelligence,ai-search,hard,2200,high,0.0,breadth-first-search|depth-first-search|a-star|heuristics,standard,0,0,none,0.0,practice_test,1751.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.070132762551575,0.0,0,51.81176794337881,32,1.0,0.070132762551575,-2,0,advanced,1749,0.0,0,0,0.0,0,0,0.0,-2,hard,hard,High Achiever,10
s28_t8,28,1,1702800335,dsa-q76,programming-dsa,dsa-complexity,medium,1270,medium,0.0,time-complexity|space-complexity|big-o-notation,standard,0,0,none,0.0,practice_test,1749.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9403268663710864,0.0,1,41.12214962919355,32,1.0,0.9403268663710864,2,0,advanced,1751,0.0,0,0,0.0,0,0,0.0,2,medium,medium,High Achiever,4
s28_t8,28,1,1702800336,ga-q4,general-aptitude,ga-quantitative-aptitude,easy,870,low,0.0,arithmetic|algebra|geometry|permutations|combinations,standard,0,0,none,0.0,practice_test,1751.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9937657526988556,0.0,1,44.04894120841114,32,1.0,0.9937657526988556,0,0,advanced,1751,0.0,0,0,0.0,0,0,0.0,0,easy,easy,High Achiever,2
s28_t8,28,1,1702800337,ps-q70,probability-statistics,ps-distributions,easy,750,low,0.0,normal-distribution|binomial-distribution|poisson-distribution|cumulative-distribution|expected-value|variance,standard,0,0,none,0.0,practice_test,1751.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9968657281267462,0.0,1,7.624019393775395,32,1.0,0.9968657281267462,0,0,advanced,1751,0.0,0,0,0.0,0,0,0.0,0,easy,easy,High Achiever,2
s28_t8,28,1,1702800338,dbms-q17,dbms,dbms-sql,hard,1660,high,0.0,select|joins|group-by|aggregation,standard,0,0,none,0.0,practice_test,1751.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.6280448056219418,0.0,1,51.00910455748753,32,1.0,0.6280448056219418,12,0,advanced,1763,0.0,0,0,0.0,0,0,0.0,12,hard,hard,High Achiever,6
s28_t8,28,1,1702800339,ds-q386,artificial-intelligence,statistics,medium,1000,medium,0.0,descriptive-statistics|mean|variance|standard-deviation,standard,0,0,none,0.0,practice_test,1763.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9877775254790658,0.0,1,71.26640750825197,32,1.0,0.9877775254790658,0,0,advanced,1763,0.0,0,0,0.0,0,0,0.0,0,medium,medium,High Achiever,2
s28_t8,28,1,1702800340,dsa-q49,programming-dsa,dsa-trees,easy,1250,medium,0.0,binary-trees|bst|tree-traversal|balanced-trees,standard,0,0,none,0.0,practice_test,1763.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9504081671359688,0.0,1,69.12398677579046,32,1.0,0.9504081671359688,2,0,advanced,1765,0.0,0,0,0.0,0,0,0.0,2,easy,easy,High Achiever,4
s28_t8,28,1,1702800341,ps-q65,probability-statistics,ps-distributions,easy,950,medium,0.0,normal-distribution|binomial-distribution|poisson-distribution|cumulative-distribution|expected-value|variance,standard,0,0,none,0.0,practice_test,1765.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9909106153838612,0.0,1,88.64412131916126,32,1.0,0.9909106153838612,0,0,advanced,1765,0.0,0,0,0.0,0,0,0.0,0,easy,easy,High Achiever,2
s28_t8,28,1,1702800342,la-q42,linear-algebra,la-matrices,hard,1670,high,0.0,addition|scalar-multiplication|matrix-multiplication|determinants|minors|cofactors|symmetric|orthogonal,standard,0,0,none,0.0,practice_test,1765.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.6334077000711676,0.0,1,75.0383911372551,32,1.0,0.6334077000711676,12,0,advanced,1777,0.0,0,0,0.0,0,0,0.0,12,hard,hard,High Achiever,6
s28_t8,28,1,1702800343,ds-q106,dbms,dbms,medium,1080,medium,0.0,database-fundamentals|acid-properties|transactions,standard,0,0,none,0.0,practice_test,1777.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9822289644092016,0.0,1,90.9747176508026,32,1.0,0.9822289644092016,1,0,advanced,1778,0.0,0,0,0.0,0,0,0.0,1,medium,medium,High Achiever,4
s28_t8,28,1,1702800344,ds-q410,calculus-optimization,calculus,easy,790,low,0.0,derivatives|integrals|limits|continuity,standard,0,0,none,0.0,practice_test,1778.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9966230012016888,0.0,1,51.344585570854925,32,1.0,0.9966230012016888,0,0,advanced,1778,0.0,0,0,0.0,0,0,0.0,0,easy,easy,High Achiever,2
s28_t8,28,1,1702800345,la-q30,linear-algebra,la-matrices,medium,1020,medium,0.0,addition|scalar-multiplication|matrix-multiplication|determinants|minors|cofactors|symmetric|orthogonal,standard,0,0,none,0.0,practice_test,1778.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.98742511079134,0.0,1,95.38463217017306,32,1.0,0.98742511079134,0,0,advanced,1778,0.0,0,0,0.0,0,0,0.0,0,medium,medium,High Achiever,2
s28_t8,28,1,1702800346,la-q2,linear-algebra,linear-systems,medium,1140,medium,0.0,gaussian-elimination|row-reduction|back-substitution,standard,0,0,none,0.0,practice_test,1778.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9752199278151396,0.0,1,117.4924082924008,32,1.0,0.9752199278151396,1,0,advanced,1779,0.0,0,0,0.0,0,0,0.0,1,medium,medium,High Achiever,4
s28_t8,28,1,1702800347,dbms-q48,dbms,dbms-normalization,medium,1100,medium,0.0,functional-dependencies|closure-of-attributes|canonical-cover|lossless-join-decomposition|dependency-preservation|first-normal-form|second-normal-form|third-normal-form|boyce-codd-normal-form,standard,0,0,none,0.0,practice_test,1779.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9803269834752724,0.0,1,37.414587112110524,32,1.0,0.9803269834752724,1,0,advanced,1780,0.0,0,0,0.0,0,0,0.0,1,medium,medium,High Achiever,4
s28_t8,28,1,1702800348,ga-q5,general-aptitude,ga-logical-reasoning,easy,700,low,0.0,syllogisms|logical-deduction|critical-reasoning,standard,0,0,none,0.0,practice_test,1780.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9980087108292718,0.0,1,5.0,32,1.0,0.9980087108292718,0,0,advanced,1780,0.0,0,0,0.0,0,0,0.0,0,easy,easy,High Achiever,2
s28_t8,28,1,1702800349,co-q67,calculus-optimization,co-optimization,medium,1240,medium,0.0,critical-points|extrema|optimization|lagrange-multipliers|convexity|gradient-descent,standard,0,0,none,0.0,practice_test,1780.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.957241588853464,0.0,1,91.18633240287652,32,1.0,0.957241588853464,1,0,advanced,1781,0.0,0,0,0.0,0,0,0.0,1,medium,medium,High Achiever,4
s28_t8,28,1,1702800350,ps-q89,probability-statistics,ps-hypothesis,medium,1140,medium,0.0,hypothesis-testing|p-value|type-I-error|type-II-error|t-test|significance-level,standard,0,0,none,0.0,practice_test,1781.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9756338529292063,0.0,1,18.32632659322116,32,1.0,0.9756338529292063,1,0,advanced,1782,0.0,0,0,0.0,0,0,0.0,1,medium,medium,High Achiever,4
s28_t8,28,1,1702800351,ps-q64,probability-statistics,ps-distributions,easy,1150,medium,0.0,normal-distribution|binomial-distribution|poisson-distribution|cumulative-distribution|expected-value|variance,standard,0,0,none,0.0,practice_test,1782.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.974371420406862,0.0,1,53.00726790705163,32,1.0,0.974371420406862,1,0,advanced,1783,0.0,0,0,0.0,0,0,0.0,1,easy,easy,High Achiever,4
s28_t8,28,1,1702800352,ga-q26,general-aptitude,ga-verbal-reasoning,easy,830,low,0.0,reading-comprehension|vocabulary|sentence-correction|para-jumbles,standard,0,0,none,0.0,practice_test,1783.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.9958723423341148,0.0,1,28.722387204398792,32,1.0,0.9958723423341148,0,0,advanced,1783,0.0,0,0,0.0,0,0,0.0,0,easy,easy,High Achiever,2
s28_t8,28,1,1702800353,la-q44,linear-algebra,la-matrices,hard,1770,high,0.0,addition|scalar-multiplication|matrix-multiplication|determinants|minors|cofactors|symmetric|orthogonal,standard,0,0,none,0.0,practice_test,1783.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.5186997779295586,0.0,1,37.41781806575867,32,1.0,0.5186997779295586,15,0,advanced,1798,0.0,0,0,0.0,0,0,0.0,15,hard,hard,High Achiever,6
s28_t8,28,1,1702800354,ds-q184,artificial-intelligence,linear-algebra,hard,1940,high,0.0,matrices|vectors|eigenvalues|linear-systems|transformations,standard,0,0,none,0.0,practice_test,1798.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.3063120835780346,0.0,1,53.91873301156407,32,1.0,0.3063120835780346,22,0,expert,1820,0.0,0,0,0.0,0,0,0.0,22,hard,hard,High Achiever,8
s28_t8,28,1,1702800355,ml-q99,machine-learning,ml-supervised,easy,970,medium,0.0,linear-regression|logistic-regression|decision-trees|svm|naive-bayes|ensemble-methods,standard,0,0,none,0.0,practice_test,1820.0,expert,0,0,0.0,0,0,0.0,0,0,0.0,0.9925568734814316,0.0,1,112.33077033459632,32,1.0,0.9925568734814316,0,0,expert,1820,0.0,0,0,0.0,0,0,0.0,0,easy,easy,High Achiever,2
s28_t8,28,1,1702800356,ds-q324,machine-learning,machine-learning,hard,2000,high,0.0,supervised|unsupervised|reinforcement|evaluation,standard,0,0,none,0.0,practice_test,1820.0,expert,0,0,0.0,0,0,0.0,0,0,0.0,0.2618909674595814,0.0,1,60.23327274227448,32,1.0,0.2618909674595814,24,0,expert,1844,0.0,0,0,0.0,0,0,0.0,24,hard,hard,High Achiever,8
s28_t8,28,1,1702800357,la-q13,linear-algebra,la-vector-spaces,easy,1370,high,0.0,vector-addition|scalar-multiplication-axioms|sub-spaces|linear-combinations|spanning-sets|linear-independence|coordinates|change-of-basis|dimension-theorems,standard,0,0,none,0.0,practice_test,1844.0,expert,0,0,0.0,0,0,0.0,0,0,0.0,0.9386912091783988,0.0,1,37.94616129230108,32,1.0,0.9386912091783988,2,0,expert,1846,0.0,0,0,0.0,0,0,0.0,2,easy,easy,High Achiever,4
s28_t8,28,1,1702800358,dsa-q70,programming-dsa,dsa-complexity,hard,2010,high,0.0,time-complexity|space-complexity|big-o-notation,standard,0,0,none,0.0,practice_test,1846.0,expert,0,0,0.0,0,0,0.0,0,0,0.0,0.2800809940528481,0.0,1,104.52057525575184,32,1.0,0.2800809940528481,23,0,expert,1869,0.0,0,0,0.0,0,0,0.0,23,hard,hard,High Achiever,8
s28_t8,28,1,1702800359,dbms-q65,dbms,dbms-normalization,medium,1400,high,0.0,functional-dependencies|closure-of-attributes|canonical-cover|lossless-join-decomposition|dependency-preservation|first-normal-form|second-normal-form|third-normal-form|boyce-codd-normal-form,standard,0,0,none,0.0,practice_test,1869.0,expert,0,0,0.0,0,0,0.0,0,0,0.0,0.9370137212880922,0.0,1,74.87536913274548,32,1.0,0.9370137212880922,2,0,expert,1871,0.0,0,0,0.0,0,0,0.0,2,medium,medium,High Achiever,4
s28_t8,28,1,1702800360,ga-q22,general-aptitude,ga-quantitative-aptitude,easy,930,medium,0.0,arithmetic|algebra|geometry|permutations|combinations,standard,0,0,none,0.0,practice_test,1871.0,expert,0,0,0.0,0,0,0.0,0,0,0.0,0.9955784404018584,0.0,1,64.28622156531583,32,1.0,0.9955784404018584,0,0,expert,1871,0.0,0,0,0.0,0,0,0.0,0,easy,easy,High Achiever,2
s28_t8,28,1,1702800361,ds-q395,artificial-intelligence,data-structures,easy,840,low,0.0,arrays|linked-lists|stacks|queues|trees,standard,0,0,none,0.0,practice_test,1871.0,expert,0,0,0.0,0,0,0.0,0,0,0.0,0.9973615272600956,0.0,1,115.23250777195926,32,1.0,0.9973615272600956,0,0,expert,1871,0.0,0,0,0.0,0,0,0.0,0,easy,easy,High Achiever,2
s28_t8,28,1,1702800362,ds-q268,probability-statistics,probability,easy,950,medium,0.0,sample-spaces|events|conditional-probability|independence,standard,0,0,none,0.0,practice_test,1871.0,expert,0,0,0.0,0,0,0.0,0,0,0.0,0.9950416036477664,0.0,1,80.71447331211503,32,1.0,0.9950416036477664,0,0,expert,1871,0.0,0,0,0.0,0,0,0.0,0,easy,easy,High Achiever,2
s28_t8,28,1,1702800363,ga-q15,general-aptitude,ga-quantitative-aptitude,easy,800,low,0.0,arithmetic|algebra|geometry|permutations|combinations,standard,0,0,none,0.0,practice_test,1871.0,expert,0,0,0.0,0,0,0.0,0,0,0.0,0.9979030486759094,0.0,1,39.87179892787498,32,1.0,0.9979030486759094,0,0,expert,1871,0.0,0,0,0.0,0,0,0.0,0,easy,easy,High Achiever,2
s28_t8,28,1,1702800364,co-q8,calculus-optimization,co-differentiation,easy,1460,high,0.0,derivatives|chain-rule|product-rule|critical-points,standard,0,0,none,0.0,practice_test,1871.0,expert,0,0,0.0,0,0,0.0,0,0,0.0,0.9141902593095826,0.0,1,28.22487072712397,32,1.0,0.9141902593095826,3,0,expert,1874,0.0,0,0,0.0,0,0,0.0,3,easy,easy,High Achiever,6
s28_t8,28,1,1702800365,ga-q29,general-aptitude,ga-logical-reasoning,easy,800,low,0.0,syllogisms|logical-deduction|critical-reasoning,standard,0,0,none,0.0,practice_test,1874.0,expert,0,0,0.0,0,0,0.0,0,0,0.0,0.9979388768470482,0.0,1,97.1251318724167,32,1.0,0.9979388768470482,0,0,expert,1874,0.0,0,0,0.0,0,0,0.0,0,easy,easy,High Achiever,2
s28_t8,28,1,1702800366,dsa-q69,programming-dsa,dsa-complexity,medium,1170,medium,0.0,time-complexity|space-complexity|big-o-notation,standard,0,0,none,0.0,practice_test,1874.0,expert,0,0,0.0,0,0,0.0,0,0,0.0,0.9829188284532066,0.0,1,84.20189364194512,32,1.0,0.9829188284532066,1,0,expert,1875,0.0,0,0,0.0,0,0,0.0,1,medium,medium,High Achiever,4
s28_t8,28,1,1702800367,ml-q81,machine-learning,ml-supervised,easy,810,low,0.0,linear-regression|logistic-regression|decision-trees|svm|naive-bayes|ensemble-methods,standard,0,0,none,0.0,practice_test,1875.0,expert,0,0,0.0,0,0,0.0,0,0,0.0,0.9978295172089034,0.0,1,28.04839241851024,32,1.0,0.9978295172089034,0,0,expert,1875,0.0,0,0,0.0,0,0,0.0,0,easy,easy,High Achiever,2
s28_t8,28,1,1702800368,dsa-q34,programming-dsa,dsa-arrays,medium,1200,medium,0.0,array-operations|indexing|searching|sorting,standard,0,0,none,0.0,practice_test,1875.0,expert,0,0,0.0,0,0,0.0,0,0,0.0,0.9798779608453038,0.0,1,66.38523518755322,32,1.0,0.9798779608453038,1,0,expert,1876,0.0,0,0,0.0,0,0,0.0,1,medium,medium,High Achiever,4
s28_t8,28,1,1702800369,dsa-q79,programming-dsa,dsa-complexity,easy,880,low,0.0,time-complexity|space-complexity|big-o-notation,standard,0,0,none,0.0,practice_test,1876.0,expert,0,0,0.0,0,0,0.0,0,0,0.0,0.9967745009410628,0.0,0,99.93312981606432,32,1.0,0.9967745009410628,-32,0,expert,1844,0.0,0,0,0.0,0,0,0.0,-32,easy,easy,High Achiever,2
s33_t9,33,2,1703300370,ps-q85,probability-statistics,ps-hypothesis,medium,1220,medium,0.0,hypothesis-testing|p-value|type-I-error|type-II-error|t-test|significance-level,standard,0,0,none,0.0,practice_test,1731.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.949862711930845,0.0,1,58.81418012653081,32,1.0,0.949862711930845,2,0,advanced,1733,0.0,0,0,0.0,0,0,0.0,2,medium,medium,High Achiever,4
s33_t9,33,2,1703300371,la-q12,linear-algebra,la-eigenvalues,easy,1200,medium,0.0,eigenvalues|eigenvectors|diagonalization|spectral-theorem,standard,0,0,none,0.0,practice_test,1733.0,advanced,0,0,0.0,0,0,0.0,0,0,0.0,0.95556157309804,0.0,1,54.46425855115132,32,1.0,0.95556157309804,1,0,advanced,1734,0.0,0,0,0.0,0,0,0.0,1,easy,easy,High Achiever,4
